Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_kg,Distance_km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating,Vehicle_Type,Fuel_Consumption_Litres
10164,8748,NaN,Pune,Delhi,2022-03-28,2021-09-27,Sea,5.0,150.0,Gati,500.0,1200.0,In Transit,,9.0,NaN,5.0,Container,
10165,5663,Aisha,Unknown,Delhi,2021-09-29,2022-11-04,Sea,15.0,,,-100.0,300.0,Delivered,0.0,8.0,Damaged,1.0,Container,30.0
10166,6998,NaN,Chennai,Hyderabad,2021-11-21,2021-09-18,Air,,100.0,BlueDart,1000.0,700.0,Delivered,,9.0,Wrong Item,5.0,Mini Van,30.0
10167,12994,Sita,Unknown,Kolkata,2021-06-20,2022-08-16,,5.0,150.0,BlueDart,1500.0,300.0,Unknown,0.0,9.0,Wrong Item,,Container,15.0
10168,6495,Sita,Delhi,Mumbai,2022-06-17,2021-08-05,Unknown,10.0,50.0,Gati,1500.0,700.0,In Transit,0.0,7.0,NULL,0.0,Unknown,25.0
10169,8304,NaN,,Unknown,2022-07-04,2022-05-18,Air,15.0,100.0,DHL,800.0,1600.0,Delayed,1.0,6.0,,4.0,,10.0
10170,8763,John,Hyderabad,Bangalore,2023-06-15,2021-10-06,Air,10.0,300.0,Gati,-100.0,2000.0,Delivered,,2.0,,,Mini Van,25.0
10171,10232,Sita,,Hyderabad,2022-01-12,2021-05-17,Road,10.0,-20.0,BlueDart,500.0,1600.0,Returned,1.0,7.0,Damaged,2.0,Container,15.0
10172,6853,NULL,Delhi,,2021-04-17,2022-07-20,Unknown,30.0,,Unknown,,300.0,,,1.0,NaN,,Bike,25.0
10173,11585,John,,,2023-01-28,2022-05-24,Road,,50.0,BlueDart,0.0,,Returned,0.0,6.0,,5.0,Container,30.0
10174,6291,Vikram,Unknown,Kolkata,2022-10-15,2021-06-28,Sea,30.0,150.0,FedEx,1500.0,300.0,Unknown,0.0,6.0,Late,2.0,Container,20.0
10175,8581,Aisha,Kolkata,Unknown,2022-02-17,2022-04-08,Air,30.0,300.0,Unknown,1000.0,700.0,Unknown,0.0,-1.0,Wrong Item,2.0,Bike,25.0
10176,12554,Ram,,Unknown,2022-01-02,2021-12-23,Sea,-5.0,400.0,DHL,500.0,300.0,,,7.0,,,,
10177,12280,Aisha,Pune,,2023-01-31,2023-05-31,Unknown,0.0,-20.0,FedEx,1500.0,2000.0,,,2.0,Damaged,,Bike,30.0
10178,6636,NaN,Pune,Mumbai,2022-10-29,2022-08-10,Unknown,0.0,50.0,Unknown,-100.0,300.0,Returned,,-1.0,Late,4.0,,30.0
10179,8696,John,Coimbatore,Delhi,2022-09-25,2022-05-06,,30.0,400.0,,,1600.0,In Transit,,4.0,NaN,,Unknown,15.0
10180,5698,NaN,Pune,Unknown,2022-06-12,2022-01-21,Rail,25.0,200.0,Unknown,1500.0,,,,2.0,NaN,,Bike,20.0
10181,9737,NULL,,Kolkata,2021-11-06,2022-01-30,Road,-5.0,50.0,,,2000.0,Returned,1.0,4.0,NULL,0.0,,15.0
10182,5854,John,,,2022-11-17,2021-11-18,,10.0,300.0,,200.0,300.0,Cancelled,,3.0,NULL,1.0,,10.0
10183,13164,Aisha,Kolkata,Delhi,2023-04-13,2022-03-17,,,400.0,Unknown,200.0,1200.0,Delivered,1.0,2.0,Late,2.0,Truck,
10184,10855,NULL,Pune,Coimbatore,2021-12-03,2023-01-16,Road,30.0,200.0,Unknown,1500.0,1200.0,Unknown,,2.0,Damaged,4.0,Truck,20.0
10185,12392,NULL,Bangalore,Chennai,2023-02-06,2021-08-28,Road,,-20.0,ABC Logistics,-100.0,,Delayed,,3.0,NULL,5.0,Container,10.0
10186,11528,NULL,,Delhi,2021-03-10,2021-10-09,Unknown,20.0,400.0,Unknown,800.0,1600.0,,,10.0,Wrong Item,0.0,Bike,-10.0
10187,10249,,Chennai,Unknown,2021-04-10,2021-03-14,Unknown,-5.0,150.0,,200.0,700.0,Returned,,-1.0,NaN,3.0,,20.0
10188,10172,John,Chennai,Chennai,2022-10-14,2021-01-23,Air,,100.0,Gati,1500.0,700.0,In Transit,0.0,4.0,NaN,1.0,Truck,30.0
10189,6707,Sita,Hyderabad,Unknown,2022-04-13,2023-05-26,Sea,10.0,-20.0,FedEx,,,Unknown,0.0,7.0,Wrong Item,0.0,Container,-10.0
10190,10791,Sita,Kolkata,Kolkata,2022-08-05,2021-04-17,Unknown,20.0,400.0,,500.0,300.0,,1.0,4.0,NaN,,Container,10.0
10191,14925,John,Delhi,Pune,2022-02-25,2022-09-01,,25.0,150.0,DHL,-100.0,2000.0,Delayed,1.0,,NaN,3.0,Container,20.0
10192,10535,John,Bangalore,Delhi,2021-05-29,2021-03-25,Air,10.0,100.0,Unknown,0.0,,Unknown,,7.0,NaN,4.0,Truck,20.0
10193,9931,,,Chennai,2021-11-03,2022-08-01,Air,0.0,100.0,,,700.0,In Transit,,4.0,Damaged,2.0,Unknown,10.0
10194,8510,Sita,Unknown,Kolkata,2021-01-13,2021-05-27,,5.0,300.0,Gati,-100.0,1200.0,Delayed,,3.0,Damaged,4.0,Mini Van,-10.0
10195,5202,John,Mumbai,Unknown,2021-04-10,2022-01-12,Unknown,15.0,,Unknown,-100.0,700.0,Delayed,,8.0,Wrong Item,1.0,Unknown,-10.0
10196,9218,John,Mumbai,Delhi,2021-10-23,2022-12-01,,5.0,200.0,Gati,1000.0,1200.0,Delivered,0.0,3.0,Damaged,1.0,Unknown,20.0
10197,13958,NaN,Delhi,Kolkata,2021-09-23,2022-02-24,Rail,25.0,,Gati,200.0,700.0,,1.0,,Late,5.0,Container,15.0
10198,9389,,Coimbatore,Unknown,2022-02-08,2021-09-04,Unknown,0.0,-20.0,Gati,0.0,1600.0,,1.0,8.0,Damaged,4.0,Mini Van,-10.0
10199,7327,,Unknown,Pune,2021-01-02,2022-08-29,Sea,,200.0,Gati,0.0,,,1.0,2.0,NaN,1.0,Mini Van,15.0
10200,13004,Aisha,Mumbai,Pune,2022-10-05,2022-08-10,,-5.0,50.0,DHL,0.0,2000.0,Delayed,0.0,3.0,Wrong Item,4.0,Mini Van,10.0
10201,7931,,Delhi,Bangalore,2022-06-23,2021-07-31,Unknown,10.0,150.0,ABC Logistics,1500.0,,Cancelled,,4.0,,5.0,Container,30.0
10202,12777,Ram,Mumbai,Hyderabad,2021-01-17,2023-01-25,Road,0.0,300.0,BlueDart,200.0,0.0,Cancelled,0.0,3.0,Damaged,5.0,,25.0
10203,5197,Sita,Kolkata,Kolkata,2021-06-06,2021-07-27,Rail,0.0,400.0,ABC Logistics,,300.0,Unknown,0.0,6.0,NULL,4.0,Mini Van,10.0
10204,12125,Aisha,Hyderabad,Hyderabad,2021-03-30,2022-06-13,Sea,30.0,150.0,BlueDart,,1200.0,Cancelled,1.0,9.0,Late,,Truck,
10205,6930,Ram,Coimbatore,Bangalore,2023-04-07,2023-01-19,Unknown,15.0,400.0,FedEx,500.0,700.0,Unknown,0.0,10.0,Late,1.0,Truck,10.0
10206,11287,John,Kolkata,Mumbai,2023-03-12,2022-05-19,Road,10.0,,Unknown,-100.0,300.0,In Transit,1.0,8.0,Late,0.0,Mini Van,10.0
10207,13800,NaN,Unknown,Delhi,2021-12-24,2022-11-25,Unknown,0.0,-20.0,Gati,800.0,1200.0,Delivered,0.0,4.0,NULL,2.0,Mini Van,-10.0
10208,14339,NaN,Delhi,Unknown,2021-01-17,2022-05-12,Road,30.0,400.0,FedEx,1500.0,,In Transit,1.0,2.0,NULL,,Mini Van,
10209,9282,John,Bangalore,,2021-02-16,2022-10-27,Sea,20.0,,FedEx,500.0,1200.0,,1.0,10.0,Late,2.0,Truck,
10210,7511,Aisha,Unknown,Hyderabad,2021-04-15,2021-04-30,Rail,25.0,,Unknown,1000.0,1600.0,,,1.0,Late,,Bike,
10211,14986,,Unknown,Hyderabad,2023-06-05,2022-07-19,Road,25.0,400.0,BlueDart,1500.0,700.0,Returned,1.0,,Late,5.0,,10.0
10212,5659,NULL,Pune,Kolkata,2021-03-08,2021-12-17,Air,-5.0,50.0,DHL,-100.0,0.0,,0.0,4.0,Damaged,1.0,Bike,15.0
10213,7811,NaN,Bangalore,Delhi,2023-04-24,2022-10-22,Sea,-5.0,,Gati,1000.0,,Cancelled,1.0,5.0,NaN,5.0,Truck,10.0
10214,12098,NULL,Chennai,Kolkata,2022-04-19,2021-04-09,Sea,0.0,50.0,,-100.0,0.0,Delivered,0.0,2.0,NULL,0.0,Truck,30.0
10215,11546,John,Pune,Pune,2022-06-19,2023-03-23,,0.0,300.0,Unknown,800.0,300.0,Cancelled,1.0,3.0,Wrong Item,5.0,Container,25.0
10216,14561,NULL,Delhi,Hyderabad,2022-01-12,2023-01-14,Rail,10.0,50.0,Unknown,1500.0,700.0,Delivered,,4.0,NaN,5.0,Bike,25.0
10217,6986,Vikram,Chennai,Delhi,2022-04-25,2022-01-08,Air,15.0,300.0,FedEx,1500.0,,In Transit,,3.0,Damaged,0.0,Mini Van,30.0
10218,13338,Aisha,Mumbai,Coimbatore,2022-03-07,2022-04-23,Air,0.0,50.0,ABC Logistics,-100.0,0.0,,0.0,8.0,Wrong Item,5.0,Unknown,10.0
10219,7911,Ram,Mumbai,Mumbai,2022-04-03,2021-10-16,,25.0,200.0,Gati,0.0,700.0,In Transit,1.0,,Damaged,4.0,Mini Van,-10.0
10220,6734,Aisha,Unknown,Unknown,2021-10-09,2023-01-08,Road,,300.0,DHL,-100.0,2000.0,Cancelled,0.0,-1.0,Damaged,4.0,Truck,25.0
10221,6843,Sita,Pune,Bangalore,2022-02-22,2022-06-04,Road,0.0,200.0,Gati,500.0,1200.0,Delayed,,2.0,Wrong Item,1.0,Container,15.0
10222,13680,,,Mumbai,2021-04-10,2021-09-07,Air,30.0,,,200.0,0.0,Delivered,0.0,9.0,Late,,Bike,25.0
10223,7976,,Bangalore,Bangalore,2021-12-22,2023-03-29,Rail,25.0,200.0,,1500.0,1200.0,,0.0,,NaN,1.0,Container,
10224,6959,Aisha,Chennai,Hyderabad,2023-01-06,2021-01-24,Road,0.0,-20.0,FedEx,800.0,2000.0,Returned,1.0,6.0,Wrong Item,3.0,,30.0
10225,10759,John,Bangalore,Mumbai,2022-11-07,2021-05-05,Sea,5.0,300.0,ABC Logistics,1500.0,2000.0,Unknown,,1.0,,2.0,Container,25.0
10226,11694,John,Pune,Mumbai,2021-07-28,2021-02-15,Unknown,5.0,150.0,FedEx,1500.0,700.0,Delayed,,8.0,NULL,0.0,,30.0
10227,7385,Vikram,Unknown,Unknown,2021-02-27,2022-04-10,,5.0,,DHL,1500.0,1200.0,In Transit,1.0,10.0,,4.0,Bike,10.0
10228,9736,Vikram,Kolkata,,2022-05-24,2022-08-22,Rail,15.0,,BlueDart,0.0,300.0,Delivered,1.0,6.0,NaN,0.0,Mini Van,-10.0
10229,6802,,Mumbai,Unknown,2023-03-03,2023-03-11,Road,30.0,100.0,,-100.0,1600.0,Delayed,1.0,4.0,Damaged,1.0,,25.0
10230,13155,Vikram,Chennai,Kolkata,2021-05-29,2021-08-21,Unknown,30.0,-20.0,ABC Logistics,1500.0,,Unknown,,6.0,Wrong Item,,Mini Van,30.0
10231,13120,NaN,Chennai,,2021-07-22,2021-04-27,Air,25.0,50.0,,-100.0,2000.0,Returned,,2.0,Late,5.0,Container,15.0
10232,11616,NaN,Delhi,Mumbai,2022-01-27,2021-05-12,,,400.0,DHL,800.0,300.0,Delayed,1.0,1.0,NaN,4.0,Container,15.0
10233,10534,Ram,Chennai,,2023-06-11,2022-11-24,Road,25.0,50.0,DHL,-100.0,300.0,Returned,0.0,-1.0,Late,2.0,Bike,20.0
10234,9061,Vikram,Pune,,2022-09-04,2021-04-12,Air,10.0,400.0,,500.0,700.0,In Transit,,6.0,,4.0,Mini Van,25.0
10235,5262,Ram,Chennai,Kolkata,2022-05-18,2021-07-06,Road,20.0,150.0,FedEx,200.0,2000.0,Delivered,1.0,8.0,,,Bike,10.0
10236,11287,Vikram,Chennai,Delhi,2022-06-10,2021-08-31,,5.0,100.0,,800.0,300.0,In Transit,1.0,5.0,Damaged,2.0,,
10237,13815,,Bangalore,Hyderabad,2022-11-14,2023-03-12,Sea,,150.0,FedEx,800.0,1600.0,Delivered,0.0,8.0,NULL,3.0,Container,20.0
10238,14208,,Unknown,Delhi,2023-04-16,2022-12-16,Sea,20.0,100.0,,1000.0,300.0,Delayed,1.0,3.0,Damaged,1.0,Container,25.0
10239,7049,Ram,Hyderabad,Hyderabad,2021-12-12,2021-09-12,Unknown,20.0,300.0,FedEx,200.0,1600.0,In Transit,0.0,6.0,NaN,,Container,15.0
10240,10423,Aisha,Chennai,Delhi,2021-01-07,2021-03-30,Air,20.0,300.0,BlueDart,0.0,0.0,Delivered,0.0,1.0,Late,2.0,Unknown,-10.0
10241,9548,,,Delhi,2023-06-09,2023-02-12,Sea,15.0,400.0,Gati,500.0,1600.0,,,3.0,NaN,3.0,Container,10.0
10242,8108,Aisha,Unknown,Bangalore,2023-02-09,2023-02-04,,0.0,200.0,Gati,-100.0,1600.0,Returned,1.0,4.0,Wrong Item,,Container,15.0
10243,12158,John,Coimbatore,,2021-04-24,2021-12-19,Air,20.0,200.0,FedEx,,2000.0,Delivered,,5.0,,,,25.0
10244,12400,NaN,Delhi,Pune,2021-12-25,2021-08-24,Road,0.0,400.0,FedEx,500.0,0.0,,,3.0,Late,4.0,,
10245,8170,Ram,Bangalore,Kolkata,2023-02-10,2022-07-21,Rail,-5.0,-20.0,Unknown,-100.0,1600.0,In Transit,,8.0,Damaged,1.0,Bike,10.0
10246,14874,NULL,Delhi,Delhi,2021-09-28,2021-12-19,Road,5.0,300.0,Unknown,,2000.0,In Transit,1.0,5.0,NULL,0.0,Truck,10.0
10247,7255,,Kolkata,Mumbai,2021-09-25,2021-11-25,,20.0,-20.0,BlueDart,1000.0,0.0,Delayed,1.0,7.0,Wrong Item,0.0,Container,20.0
10248,6154,Sita,Chennai,Coimbatore,2022-03-05,2023-02-26,Unknown,30.0,400.0,Gati,1000.0,300.0,Returned,1.0,5.0,NULL,2.0,Container,10.0
10249,9499,John,Mumbai,Bangalore,2021-04-16,2023-03-27,Air,0.0,200.0,BlueDart,0.0,0.0,Delivered,,8.0,Damaged,,Truck,25.0
10250,11295,Aisha,,Coimbatore,2021-04-25,2021-06-21,Road,30.0,400.0,Unknown,800.0,1600.0,In Transit,0.0,1.0,Damaged,0.0,Bike,
10251,11197,,Bangalore,Chennai,2023-03-27,2021-02-11,Air,30.0,300.0,Unknown,500.0,0.0,Delivered,,3.0,Late,,,
10252,14888,Ram,Delhi,Unknown,2022-09-13,2022-02-10,Sea,20.0,150.0,DHL,,1200.0,Cancelled,0.0,3.0,Wrong Item,2.0,Container,30.0
10253,6648,NULL,Chennai,Chennai,2022-09-18,2021-05-16,Rail,-5.0,50.0,,500.0,300.0,Returned,1.0,10.0,NaN,0.0,Bike,30.0
10254,10539,Vikram,Mumbai,Hyderabad,2021-12-13,2023-03-30,,,300.0,Unknown,,,Returned,1.0,10.0,Damaged,,Truck,10.0
10255,14637,NULL,Mumbai,Delhi,2021-06-16,2021-06-22,Road,30.0,400.0,Gati,500.0,0.0,,,3.0,Late,1.0,,30.0
10256,9199,Sita,Kolkata,Kolkata,2022-10-30,2022-08-11,Rail,5.0,300.0,FedEx,800.0,0.0,Cancelled,0.0,6.0,Damaged,,,
10257,13445,Aisha,Unknown,Mumbai,2022-01-31,2022-01-27,,10.0,300.0,ABC Logistics,,0.0,Returned,1.0,9.0,Late,0.0,Bike,25.0
10258,7557,John,,Pune,2023-04-08,2022-12-31,,30.0,200.0,Unknown,500.0,1200.0,Cancelled,1.0,-1.0,NULL,4.0,Mini Van,20.0
10259,10592,NULL,Hyderabad,Pune,2021-06-24,2022-06-14,Unknown,5.0,400.0,DHL,1500.0,1200.0,Delivered,,6.0,Late,4.0,Mini Van,15.0
10260,5098,Ram,,Bangalore,2021-12-04,2022-09-07,Sea,25.0,200.0,,-100.0,700.0,Unknown,,5.0,NaN,5.0,Unknown,15.0
10261,7200,Sita,Kolkata,Bangalore,2023-04-14,2022-03-20,Unknown,5.0,400.0,ABC Logistics,1000.0,2000.0,Cancelled,,-1.0,NULL,,Unknown,25.0
10262,7961,Ram,Pune,Bangalore,2021-07-17,2023-05-19,Unknown,15.0,200.0,BlueDart,0.0,700.0,Delayed,0.0,1.0,,4.0,Mini Van,20.0
10263,9973,,Unknown,Bangalore,2022-04-28,2022-11-17,Air,,200.0,,1000.0,2000.0,,0.0,2.0,Damaged,1.0,Truck,25.0
10264,9433,Vikram,Bangalore,,2023-06-12,2022-09-08,Air,25.0,150.0,BlueDart,,700.0,Cancelled,1.0,,,3.0,Mini Van,10.0
10265,7869,John,Unknown,Delhi,2021-07-08,2022-03-07,Rail,5.0,300.0,BlueDart,1000.0,300.0,Delivered,,1.0,Wrong Item,1.0,Bike,20.0
10266,5956,Ram,Kolkata,Coimbatore,2023-01-02,2021-09-21,Sea,5.0,-20.0,FedEx,0.0,1200.0,Returned,1.0,-1.0,,2.0,,
10267,13352,Aisha,Kolkata,Delhi,2023-05-18,2023-06-07,,0.0,150.0,BlueDart,-100.0,300.0,Delayed,0.0,6.0,Late,,Bike,30.0
10268,10699,,Bangalore,Delhi,2022-07-13,2023-01-10,Sea,-5.0,-20.0,Unknown,1000.0,2000.0,Cancelled,1.0,3.0,Late,0.0,Bike,10.0
10269,11944,,Bangalore,Chennai,2021-11-19,2021-06-17,Sea,,200.0,ABC Logistics,1500.0,1200.0,,1.0,-1.0,Wrong Item,5.0,Container,30.0
10270,9493,John,Bangalore,Kolkata,2022-09-05,2021-10-26,Rail,15.0,150.0,DHL,200.0,1200.0,,,5.0,Wrong Item,5.0,Truck,10.0
10271,14492,,Unknown,Mumbai,2021-01-28,2021-10-12,Air,30.0,,Unknown,500.0,2000.0,Delivered,1.0,6.0,Damaged,0.0,,10.0
10272,9911,Aisha,Chennai,Hyderabad,2021-04-21,2022-07-07,Sea,15.0,,FedEx,-100.0,300.0,Delayed,,5.0,Late,0.0,Container,10.0
10273,8987,Ram,Delhi,Kolkata,2021-04-04,2021-12-17,Sea,20.0,300.0,DHL,,1200.0,Delayed,1.0,3.0,Wrong Item,3.0,Truck,-10.0
10274,14719,John,Coimbatore,Bangalore,2021-05-12,2023-02-15,Sea,20.0,300.0,BlueDart,1000.0,,Delayed,1.0,2.0,NaN,0.0,,10.0
10275,11015,NaN,Bangalore,Coimbatore,2022-01-03,2021-10-11,Road,15.0,200.0,Gati,500.0,0.0,Cancelled,0.0,2.0,,,Container,-10.0
10276,6218,,Delhi,Chennai,2022-09-24,2023-03-30,Sea,30.0,300.0,,500.0,300.0,Delivered,0.0,-1.0,Late,2.0,Unknown,20.0
10277,9496,,Coimbatore,,2023-03-09,2023-02-05,Sea,25.0,150.0,FedEx,-100.0,300.0,Delivered,1.0,2.0,NaN,0.0,Mini Van,20.0
10278,9735,Aisha,Unknown,Coimbatore,2022-08-08,2022-08-05,,-5.0,100.0,BlueDart,1500.0,300.0,Delivered,1.0,10.0,Wrong Item,4.0,Bike,10.0
10279,9555,Vikram,Delhi,Chennai,2022-03-23,2022-01-28,Unknown,-5.0,300.0,FedEx,0.0,1200.0,Unknown,,4.0,Damaged,0.0,Unknown,25.0
10280,14146,Vikram,Bangalore,Unknown,2021-05-12,2021-06-11,Road,15.0,150.0,Gati,500.0,1600.0,In Transit,0.0,4.0,NaN,4.0,Mini Van,10.0
10281,13050,NULL,Hyderabad,,2022-03-01,2022-01-24,Sea,-5.0,,ABC Logistics,0.0,0.0,Returned,0.0,-1.0,NULL,4.0,,10.0
10282,8446,,Kolkata,Bangalore,2021-06-25,2023-05-25,Unknown,15.0,,Unknown,1000.0,700.0,Delivered,1.0,3.0,Late,1.0,Unknown,25.0
10283,6045,NaN,Delhi,Hyderabad,2023-05-08,2022-01-08,Sea,20.0,150.0,ABC Logistics,,2000.0,In Transit,,8.0,Late,4.0,Unknown,25.0
10284,11893,Ram,Mumbai,Bangalore,2023-06-16,2021-12-23,Rail,5.0,-20.0,,-100.0,300.0,In Transit,0.0,4.0,Late,2.0,Container,10.0
10285,6693,John,Mumbai,Coimbatore,2021-12-10,2022-10-14,Rail,25.0,,ABC Logistics,500.0,1200.0,Delayed,1.0,8.0,Late,5.0,Container,15.0
10286,8436,,Delhi,Bangalore,2021-08-01,2023-04-13,Unknown,-5.0,150.0,Unknown,1500.0,2000.0,Returned,1.0,,NULL,1.0,Container,15.0
10287,13754,Sita,Bangalore,Unknown,2021-05-06,2022-06-09,Road,10.0,-20.0,Unknown,,1600.0,Delayed,1.0,3.0,NULL,4.0,Bike,25.0
10288,10895,John,,Bangalore,2023-01-09,2022-12-26,,20.0,300.0,Gati,,,Returned,1.0,,NaN,2.0,Container,10.0
10289,8354,NULL,Bangalore,Chennai,2021-03-23,2022-01-01,Road,10.0,100.0,DHL,,1600.0,Unknown,1.0,-1.0,NaN,3.0,Truck,
10290,5225,Vikram,Unknown,Pune,2021-02-24,2021-07-13,Road,0.0,200.0,Gati,1000.0,1200.0,Delayed,0.0,2.0,Damaged,2.0,Truck,30.0
10291,9893,NaN,Bangalore,Bangalore,2022-05-10,2023-04-26,Rail,-5.0,200.0,Gati,1500.0,300.0,,0.0,8.0,Late,5.0,Truck,30.0
10292,12022,,Unknown,Unknown,2021-06-11,2023-04-03,Rail,15.0,300.0,BlueDart,-100.0,1600.0,Cancelled,,6.0,Wrong Item,2.0,Unknown,10.0
10293,14151,Aisha,,Delhi,2021-01-01,2021-04-19,,-5.0,300.0,ABC Logistics,800.0,0.0,Returned,1.0,2.0,,0.0,Mini Van,10.0
10294,10600,Sita,Hyderabad,Delhi,2022-08-19,2021-09-18,Sea,30.0,,FedEx,200.0,1600.0,,,7.0,Late,2.0,,10.0
10295,12996,,Unknown,Hyderabad,2022-10-05,2022-08-26,,30.0,50.0,Unknown,500.0,1600.0,In Transit,1.0,-1.0,NaN,0.0,Mini Van,30.0
10296,14007,NaN,Pune,Hyderabad,2022-05-25,2021-04-22,Sea,,400.0,,500.0,0.0,In Transit,1.0,10.0,NULL,0.0,Unknown,30.0
10297,12683,NULL,Mumbai,Hyderabad,2023-02-17,2021-12-23,Unknown,25.0,-20.0,DHL,500.0,,Returned,1.0,7.0,Damaged,1.0,Mini Van,25.0
10298,9642,Ram,Kolkata,Kolkata,2021-05-12,2023-05-12,Unknown,30.0,100.0,Unknown,0.0,1200.0,Delayed,,4.0,Late,5.0,Bike,20.0
10299,12679,Sita,Mumbai,Mumbai,2021-08-06,2021-07-30,Air,5.0,150.0,FedEx,800.0,2000.0,Unknown,1.0,8.0,Damaged,4.0,Unknown,25.0
10300,13208,NULL,Unknown,Hyderabad,2021-08-02,2023-04-17,Rail,15.0,400.0,BlueDart,,700.0,Cancelled,,3.0,Wrong Item,0.0,Mini Van,25.0
10301,12339,,Pune,Bangalore,2022-01-15,2021-10-02,Air,-5.0,150.0,BlueDart,,1200.0,Cancelled,0.0,9.0,Wrong Item,0.0,Bike,-10.0
10302,14435,Ram,Chennai,Hyderabad,2023-06-20,2023-01-26,Air,25.0,400.0,DHL,0.0,300.0,Delivered,1.0,-1.0,Wrong Item,5.0,Truck,15.0
10303,7205,Sita,Hyderabad,Mumbai,2021-08-29,2021-12-16,Rail,25.0,200.0,FedEx,-100.0,1200.0,Returned,,,Wrong Item,3.0,Truck,
10304,6069,Ram,Hyderabad,Kolkata,2023-01-29,2021-03-14,Air,0.0,400.0,DHL,200.0,1200.0,Cancelled,0.0,5.0,,,Mini Van,25.0
10305,8444,Ram,Chennai,Mumbai,2022-12-14,2022-06-16,Road,10.0,300.0,DHL,1500.0,,Delayed,1.0,3.0,Damaged,0.0,Mini Van,25.0
10306,6060,Sita,Kolkata,Coimbatore,2022-02-24,2022-08-08,Sea,,100.0,ABC Logistics,800.0,700.0,Delayed,0.0,9.0,Late,0.0,Truck,25.0
10307,7327,Sita,,Hyderabad,2023-05-02,2023-01-26,,-5.0,200.0,FedEx,800.0,700.0,In Transit,1.0,2.0,,5.0,Container,-10.0
10308,8420,Ram,Coimbatore,Hyderabad,2022-10-13,2022-11-11,Rail,,,ABC Logistics,1000.0,700.0,Cancelled,,2.0,Late,1.0,Truck,-10.0
10309,5301,NULL,Pune,Hyderabad,2023-05-26,2021-12-08,Road,25.0,400.0,Unknown,,2000.0,Cancelled,1.0,3.0,NULL,4.0,Container,25.0
10310,5606,NaN,Unknown,Coimbatore,2021-11-18,2021-04-03,Unknown,30.0,100.0,ABC Logistics,800.0,1200.0,Delayed,1.0,9.0,NaN,5.0,Truck,20.0
10311,8170,Vikram,Coimbatore,Mumbai,2021-04-16,2021-04-17,,20.0,300.0,Unknown,-100.0,,In Transit,,,,,,15.0
10312,5699,Sita,Kolkata,Chennai,2023-06-06,2022-08-12,,,,,800.0,300.0,Cancelled,,10.0,NaN,0.0,Bike,30.0
10313,10088,,,Bangalore,2023-06-04,2022-02-27,,5.0,150.0,ABC Logistics,500.0,700.0,Unknown,,3.0,,4.0,Bike,
10314,14331,John,Hyderabad,Unknown,2023-06-08,2021-04-26,Air,20.0,,Gati,0.0,0.0,Unknown,1.0,5.0,NaN,0.0,,10.0
10315,5190,Aisha,Unknown,Bangalore,2023-03-01,2021-06-12,Air,15.0,-20.0,BlueDart,,700.0,Delayed,0.0,9.0,NaN,1.0,Container,30.0
10316,5980,Ram,Unknown,Hyderabad,2022-03-08,2022-05-26,Air,20.0,-20.0,BlueDart,1000.0,0.0,In Transit,,10.0,NULL,0.0,Mini Van,15.0
10317,7975,Ram,,Kolkata,2021-02-18,2022-01-18,Air,5.0,50.0,Gati,1500.0,1200.0,In Transit,0.0,6.0,NaN,0.0,Mini Van,25.0
10318,11102,Aisha,Mumbai,Coimbatore,2022-04-12,2021-06-17,Road,10.0,100.0,Unknown,-100.0,300.0,Delayed,,6.0,,2.0,Bike,30.0
10319,6184,Vikram,Pune,Chennai,2021-08-15,2022-04-04,Air,-5.0,-20.0,Unknown,200.0,,In Transit,,,NaN,0.0,Mini Van,25.0
10320,8327,Aisha,,,2021-06-27,2022-12-01,Rail,,150.0,DHL,-100.0,700.0,,1.0,1.0,Damaged,,Container,
10321,8394,Sita,Bangalore,Chennai,2022-05-03,2023-03-25,,30.0,100.0,FedEx,1500.0,1200.0,,,,NaN,3.0,Mini Van,20.0
10322,13319,Aisha,Bangalore,Unknown,2023-02-16,2023-02-19,Road,10.0,100.0,FedEx,1000.0,1600.0,In Transit,0.0,2.0,Wrong Item,5.0,Truck,20.0
10323,6816,Ram,,Bangalore,2021-04-09,2022-11-24,Unknown,5.0,100.0,FedEx,500.0,,Delivered,1.0,9.0,NaN,4.0,,
10324,10854,Aisha,Hyderabad,Hyderabad,2023-05-14,2023-06-02,Air,10.0,300.0,ABC Logistics,200.0,0.0,In Transit,,8.0,Late,5.0,Bike,
10325,11709,John,,Pune,2021-06-25,2021-06-26,Unknown,,-20.0,FedEx,1500.0,2000.0,Unknown,0.0,2.0,NULL,0.0,Mini Van,15.0
10326,5569,,Delhi,,2022-01-01,2023-02-11,,10.0,200.0,FedEx,,,Cancelled,1.0,5.0,Wrong Item,1.0,Container,
10327,10442,Sita,Kolkata,Hyderabad,2023-04-08,2023-04-18,Road,15.0,100.0,Unknown,,1200.0,In Transit,0.0,5.0,,2.0,Mini Van,30.0
10328,6895,Aisha,Bangalore,Coimbatore,2023-05-07,2023-02-17,,0.0,300.0,FedEx,200.0,700.0,Cancelled,1.0,6.0,Damaged,1.0,,20.0
